AL0040,複数工程日別負荷参照/Reference to the daily load of multiple process,AL0040010,Web,梅,1,A,複数工程日別負荷参照/Reference to the daily load of multiple process,AL0040010
AL0040,複数工程日別負荷参照/Reference to the daily load of multiple process,AL0040010,Web,梅,1,A,工程別負荷参照/Reference to the Proc load of process,AL0040011
AL0040,複数工程日別負荷参照/Reference to the daily load of multiple process,AL0040010,Web,梅,1,A,工程別負荷明細/Detail to the Proc load of process,AL0040012
AL0050,負荷シミュレーション/Load simulation,AL0050010,Web,梅,1,A,負荷シミュレーションサブ1/Load simulation sub1,AL0050011
AL0050,負荷シミュレーション/Load simulation,AL0050010,Web,梅,1,A,負荷シミュレーション/Load simulation,AL0050010
AL0060,負荷山積みバッチ実行/Load pile batch EXEC,AL0060010,Web,梅,1,A,負荷山積みバッチ実行/Load pile batch EXEC,AL0060010
AL0060,負荷山積みバッチ処理/Load pile batch process,AL0060B001,Batch,梅,1,A,,
AN0010,業務ロックパラメータメンテナンス/Business lock parameter maintenance,AN0010010,Web,梅,1,A,業務ロックパラメータメンテナンス/Business lock parameter maintenance,AN0010010
AN0020,負荷グラフパラメータメンテナンス/Load graph parameter maintenance,AN0020010,Web,梅,1,A,負荷グラフパラメータメンテナンス/Load graph parameter maintenance,AN0020010
AN0030,トランザクション保持期間メンテナンス/Transaction hold period maintenance,AN0030010,Web,梅,1,A,トランザクション保持期間メンテナンス/Transaction hold period maintenance,AN0030010
AN0040,パラメータメンテナンス/Parameter maintenance,AN0040010,Web,梅,1,A,パラメータメンテナンス/Parameter maintenance,AN0040010
AN0050,一覧表示件数メンテナンス/List display No.-of-cases maintenance,AN0050010,Web,梅,1,A,一覧表示件数メンテナンス/List display No.-of-cases maintenance,AN0050010
AN0060,コンボボックスデータパラメータメンテナンス/Combo box data-parameters maintenance,AN0060010,Web,梅,1,A,コンボボックスデータパラメータメンテナンス/Combo box data-parameters maintenance,AN0060010
AN0070,生産計画期間パラメータメンテナンス/Prod plan period parameter maintenance,AN0070010,Web,梅,1,A,生産計画期間パラメータメンテナンス/Prod plan period parameter maintenance,AN0070010
AN0080,採番パラメータメンテナンス/Number parameter maintenance,AN0080010,Web,梅,1,A,採番パラメータメンテナンス/Number parameter maintenance,AN0080010
AN0090,所要量計算制御メンテナンス/MRP control maintenance,AN0090010,Web,梅,1,A,所要量計算制御メンテナンス/MRP control maintenance,AN0090010
AN0110,所要量計算制御（製番）メンテナンス/MRP control(PN) maintenance,AN0110010,Web,梅,1,A,所要量計算制御（製番）メンテナンス/MRP control(PN) maintenance,AN0110010
AN0100,システム管理情報メンテナンス/System management Info maintenance,AN0100010,Web,梅,1,A,システム管理情報メンテナンス/System management Info maintenance,AN0100010
AZ0020,業務ロックメンテナンス/Business lock maintenance,AZ0020010,Web,梅,1,A,業務ロックメンテナンス/Business lock maintenance,AZ0020010
AZ0030,業務メッセージ一覧/Business message list,AZ0030010,Web,梅,1,A,業務メッセージ一覧/Business message list,AZ0030010
AZ0030,業務メッセージ一覧/Business message list,AZ0030010,Web,梅,1,A,業務メッセージ一覧サブ1/Business message list sub1,AZ0030011
AZ0040,一般検索（参照）/General retrieval(reference),AZ0040010,Web,梅,1,A,一般検索サブ1/General retrieval sub1,AZ0040011
AZ0040,一般検索（参照）/General retrieval(reference),AZ0040010,Web,梅,1,A,一般検索（参照）/General retrieval(reference),AZ0040010
AZ0040,一般検索（参照）/General retrieval(reference),AZ0040010,Web,梅,1,A,一般検索サブ2/General retrieval sub2,AZ0040012
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ1/General retrieval sub1,AZ0050011
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ4/General retrieval sub4,AZ0050014
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ2/General retrieval sub2,AZ0050012
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ7/General retrieval sub7,AZ0050017
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索/General retrieval,AZ0050010
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ8/General retrieval sub8,AZ0050018
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ3/General retrieval sub3,AZ0050013
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ6/General retrieval sub6,AZ0050016
AZ0050,一般検索/General retrieval,AZ0050010,Web,梅,1,A,一般検索サブ5/General retrieval sub5,AZ0050015
AZ0060,マスタ系承認/Appr for master system,AZ0060010,Web,梅,1,A,マスタ系承認/Appr for master system,AZ0060010
AZ0060,マスタ系承認/Appr for master system,AZ0060010,Web,梅,1,A,マスタ系承認2(JF)/Appr for master system2(JF),AZ0060011
DA0010,工程マスタメンテナンス/Process master maintenance,DA0010010,Web,梅,1,A,工程マスタメンテナンスサブ１/Process master maintenance sub1,DA0010011
DA0010,工程マスタメンテナンス/Process master maintenance,DA0010010,Web,梅,1,A,工程マスタメンテナンス/Process master maintenance,DA0010010
DA0020,購入品マスタメンテナンス/PA master maintenance,DA0020010,Web,梅,1,A,購入品マスタメンテナンス/PA master maintenance,DA0020010
DA0030,加工費マスタメンテナンス/Proc cost master maintenance,DA0030010,Web,梅,1,A,加工費マスタメンテナンス/Proc cost master maintenance,DA0030010
DA0040,品目別加工費マスタメンテナンス/The proc cost master maintenance by item,DA0040010,Web,梅,1,A,品目別加工費マスタメンテナンスサブ１/The proc cost master maintenance by item sub1,DA0040011
DA0040,品目別加工費マスタメンテナンス/The proc cost master maintenance by item,DA0040010,Web,梅,1,A,品目別加工費マスタメンテナンス/The proc cost master maintenance by item,DA0040010
DA0050,加工費分類マスタメンテナンス/Proc cost class master maintenance,DA0050010,Web,梅,1,A,加工費分類マスタメンテナンス/Proc cost class master maintenance,DA0050010
DB0010,工程情報抽出／一括登録実行/Process Info extraction /batch registration EXEC,DB0010010,Web,松,1,A,工程情報抽出／一括登録実行/Process Info extraction /batch registration EXEC,DB0010010
DB0010,バッチ/Batch,DB0010B001,Batch,松,1,A,,
DB0020,購入単価情報抽出／一括登録実行/Purchase UC Info extraction /batch registration EXEC,DB0020010,Web,松,1,A,購入単価情報抽出／一括登録実行/Purchase UC Info extraction /batch registration EXEC,DB0020010
DB0020,バッチ/Batch,DB0020B001,Batch,松,1,A,,
DB0030,外注単価情報抽出／一括登録実行/Sub UC Info extraction /batch registration EXEC,DB0030010,Web,梅,1,A,外注単価情報抽出／一括登録実行/Sub UC Info extraction /batch registration EXEC,DB0030010
DB0030,バッチ/Batch,DB0030B001,Batch,松,1,A,,
DB0040,加工費情報一括登録実行/Proc cost Info batch registration EXEC,DB0040010,Web,梅,1,A,加工費情報一括登録実行/Proc cost Info batch registration EXEC,DB0040010
DB0040,バッチ/Batch,DB0040B001,Batch,松,1,A,,
DB0100,一括登録エラーリスト出力/Batch registration error output,DB0100010,Web,松,1,A,一括登録エラーリスト出力/Batch registration error output,DB0100010
DC0010,標準原価計算処理実行/Standard cost calc processing EXEC,DC0010010,Web,松,1,A,標準原価計算処理実行/Standard cost calc processing EXEC,DC0010010
DC0010,バッチ/Batch,DC0010B001,Batch,松,1,A,,
DC0020,標準原価マスタチェック実行/Standard cost master check EXEC,DC0020010,Web,松,1,A,標準原価マスタチェック実行/Standard cost master check EXEC,DC0020010
DC0020,バッチ/Batch,DC0020B001,Batch,松,1,A,,
DC0100,標準原価計算エラーリスト出力/Standard cost calc error output,DC0100010,Web,梅,1,A,標準原価計算エラーリスト出力/Standard cost calc error output,DC0100010
DD0010,標準原価参照（ツリー）/Standard cost reference(tree),DD0010010,Web,梅,1,A,標準原価参照（ツリー）/Standard cost reference(tree),DD0010010
DD0010,標準原価参照（一覧）/Standard cost reference(list),DD0010020,Web,梅,1,A,標準原価参照（一覧）/Standard cost reference(list),DD0010020
DD0020,品目別標準原価一覧表出力/Standard cost list output by item,DD0020010,Web,梅,1,A,品目別標準原価一覧表出力/Standard cost list output by item,DD0020010
DD0030,標準原価計算書出力/Standard cost calc output,DD0030010,Web,梅,1,A,標準原価計算書出力/Standard cost calc output,DD0030010
DE0010,月末・期末更新実行/The update EXEC of the end of the month or the term,DE0010010,Web,松,1,A,月末・期末更新実行/The update EXEC of the end of the month or the term,DE0010010
DE0010,バッチ/Batch,DE0010B001,Batch,松,1,A,,
DE0020,バッチ/Batch,DE0020B001,Batch,梅,1,A,,
DE0020,原価基準情報マスタ削除実行/Cost basic Info master del EXEC,DE0020010,Web,梅,1,A,原価基準情報マスタ削除実行/Cost basic Info master del EXEC,DE0020010
DE0030,原価基準情報インターフェース削除実行/Cost basic Info interface del EXEC,DE0030010,Web,松,1,A,原価基準情報インターフェース削除実行/Cost basic Info interface del EXEC,DE0030010
DE0030,バッチ/Batch,DE0030B001,Batch,松,1,A,,
DE0040,バッチ/Batch,DE0040B001,Batch,松,1,A,,
DE0040,原価計算トランザクション削除実行/Cost calc transaction del EXEC,DE0040010,Web,松,1,A,原価計算トランザクション削除実行/Cost calc transaction del EXEC,DE0040010
DZ0010,原価管理パラメータメンテナンス/Cost control parameter maintenance,DZ0010010,Web,梅,1,A,原価管理パラメータメンテナンス/Cost control parameter maintenance,DZ0010010
KA0030,製品メンテナンス/Prod maintenance,KA0030010,Web,梅,1,A,製品メンテナンス/Prod maintenance,KA0030010
KA0040,製品単価メンテナンス/Prod unit cost maintenance,KA0040010,Web,梅,1,A,製品単価メンテナンス1/Prod unit cost maintenance1,KA0040011
KA0040,製品単価メンテナンス/Prod unit cost maintenance,KA0040010,Web,梅,1,A,製品単価メンテナンス/Prod unit cost maintenance,KA0040010
KA0090,部門メンテナンス/Division maintenance,KA0090010,Web,梅,1,A,部門メンテナンス/Division maintenance,KA0090010
KA0100,得意先メンテナンス/Cust maintenance,KA0100010,Web,梅,1,A,得意先メンテナンス/Cust maintenance,KA0100010
KA0100,得意先納品場所メンテナンス/Cust delivery place maintenance,KA0100020,Web,梅,1,A,得意先納品場所メンテナンス/Cust delivery place maintenance,KA0100020
KP0010,販売所要計画登録/Sale requirement plan register,KP0010010,Web,梅,1,A,販売所要計画登録/Sale requirement plan register,KP0010010
KP0020,販売所要計画情報修正/Sale requirement planning Info Edit,KP0020010,Web,梅,1,A,販売所要計画情報修正/Sale requirement planning Info Edit,KP0020010
KP0030,販売所要計画明細一覧/Sale requirement planning detailed list,KP0030010,Web,梅,1,A,販売所要計画明細一覧/Sale requirement planning detailed list,KP0030010
KP0040,EDI所要計画データＩ／Ｆ/EDI requirment plan data I/F,KP0040B001,Batch,梅,1,A,,
KP0040,販売所要残集計処理/Total of sale requirement remain process,KP0040B003,Batch,梅,1,A,,
KP0040,EDI所要情報取込処理/EDI Rqrmnt info taking process,KP0040B002,Batch,梅,1,A,,
KP0050,販売所要計画Ｉ／Ｆバッチ/Sale requirement plan I/F process batch,KP0050B001,Batch,梅,1,A,,
KP0050,販売所要計画Ｉ／Ｆ処理実行/Sale requirement plan I/F process EXEC,KP0050010,Web,梅,1,A,販売所要計画Ｉ／Ｆ処理実行/Sale requirement plan I/F process EXEC,KP0050010
KP0060,内示・受注Ｉ／Ｆ処理/Unofficial notification I/F process,KP0060B001,Batch,梅,1,A,,
KQ0010,受注承認/Appr for order,KQ0010030,Web,梅,1,A,受注承認/Appr for order,KQ0010030
KQ0010,受注修正/Order Edit,KQ0010020,Web,松,1,A,受注情報修正/Order Info Edit,KQ0010020
KQ0010,受注登録/Order register,KQ0010010,Web,松,1,A,受注登録/Order register,KQ0010010
KQ0010,注文情報取込/Order info taking,KQ0010B001,Batch,梅,1,A,,
KQ0040,受注明細一覧/Order detailed list,KQ0040010,Web,梅,1,A,受注明細一覧/Order detailed list,KQ0040010
KQ0060,受注/生産アンバランス一覧/Order/production imbalanced list,KQ0060010,Web,梅,1,A,受注/生産アンバランス一覧/Order/production imbalanced list,KQ0060010
KQ0080,受注製番紐付/Order PN attached,KQ0080010,Web,梅,1,A,受注製番紐付/Order PN attached,KQ0080010
KQ0090,受注登録（非在庫品）/Order register (Non-stocked products),KQ0090010,Web,梅,1,A,受注登録（非在庫品）/Order register (Non-stocked products),KQ0090010
KQ0100,受注消費税率変更/CHG order consumption tax rate,KQ0100010,Web,梅,1,A,受注消費税率変更/CHG order consumption tax rate,KQ0100010
KR0010,受領・売上登録/Receipt and sales register,KR0010010,Web,梅,1,A,受領・売上登録/Receipt and sales register,KR0010010
KR0030,その他売上実績/Other sales actual,KR0030010,Web,梅,1,A,その他売上実績/Other sales actual,KR0030010
KR0060,売上実績承認/Appr for sales actual,KR0060010,Web,梅,1,A,売上実績承認/Appr for sales actual,KR0060010
KR0070,売上登録（非在庫品）/Sales register (Non-stocked products),KR0070010,Web,梅,1,A,売上登録（非在庫品）/Sales register (Non-stocked products),KR0070010
KT0010,出荷計画/Shipment plan,KT0010010,Web,梅,1,A,出荷計画メンテナンス/Shipment planning maintenance,KT0010010
KU0010,出荷指示バッチ/S.I. batch,KU0010B001,Batch,梅,1,A,,
KU0010,出荷指示メンテナンス/S.I. maintenance,KU0010010,Web,松,1,A,出荷指示メンテナンス/S.I. maintenance,KU0010010
KU0020,出荷関連伝票出力/Ship related slip output,KU0020010,Web,梅,1,A,出荷関連伝票出力/Ship related slip output,KU0020010
KU0030,出荷実績メンテナンス/Shipping actual maintenance,KU0030010,Web,梅,1,A,出荷実績メンテナンス/Shipping actual maintenance,KU0030010
KU0050,出荷指示一覧/S.I. list,KU0050010,Web,梅,1,A,出荷指示一覧/S.I. list,KU0050010
KU0060,出荷指示一括メンテナンス/S.I. batch maintenance,KU0060010,Web,梅,1,A,出荷指示一括メンテナンス/S.I. batch maintenance,KU0060010
KU0070,出荷インボイス出力/Shipment invoice output,KU0070010,Web,梅,1,A,出荷インボイス出力/Shipment invoice output,KU0070010
KU0080,出荷インボイスメンテナンス/Shipment invoice maintenance,KU0080010,Web,梅,1,A,出荷インボイスメンテナンス/Shipment invoice maintenance,KU0080010
KU0090,出荷インボイス一覧/Shipment invoice list,KU0090010,Web,梅,1,A,出荷インボイス一覧/Shipment invoice list,KU0090010
KU0100,出荷インボイス帳票出力/Shipment invoice sheet output,KU0100010,Web,梅,1,A,出荷インボイス帳票出力/Shipment invoice sheet output,KU0100010
KV0010,バッチ処理実行/Order batch process EXEC,KV0010010,Web,梅,1,A,バッチ処理実行/Order batch process EXEC,KV0010010
KV0020,注文IF(EDI)変換/Order IF (EDI)conversion ,KV0020B002,Batch,梅,1,A,,
KV0020,預託検収データI/F/Deposition receiving data I/F,KV0020B005,Batch,梅,1,A,,
KV0020,注文IF(EDI)入力/Order IF(EDI) input,KV0020B001,Batch,梅,1,A,,
KV0030,出荷計画Ｉ／Ｆバッチ/Ship plan I/F batch,KV0030B001,Batch,梅,1,A,,
KV0030,出荷計画Ｉ／Ｆ処理実行/Ship plan I/F process EXEC,KV0030010,Web,梅,1,A,出荷計画Ｉ／Ｆ処理実行/Ship plan I/F process EXEC,KV0030010
KV0040,販売トランザクションデータ削除実行/Sale transaction data del EXEC,KV0040B001,Batch,梅,3,A,,
KV0040,販売トランザクションデータ削除実行/Sale transaction data del EXEC,KV0040010,Web,梅,1,A,販売トランザクションデータ削除実行/Sale transaction data del EXEC,KV0040010
KZ0010,売掛管理Ｉ／Ｆ処理/AR management I/F process,KZ0010P001,WebComponent,梅,1,A,,
AE0190,発注計画メンテナンス（製番先行手配)/Order planning maintenance(PN preceding arrangements),AE0190010,Web,松,1,A,発注計画メンテナンス（製番先行手配)/Order planning maintenance(PN preceding arrangements),AE0190010
KM0010,案件登録/Project register,KM0010010,Web,梅,1,A,案件登録/Project register,KM0010010
KM0020,見積登録/Estimated register,KM0020010,Web,梅,1,A,見積登録/Estimated register,KM0020010
KM0030,案件受注登録/Project order register,KM0030010,Web,梅,1,A,案件受注登録/Project order register,KM0030010
KM0040,案件一覧/Project list,KM0040010,Web,梅,1,A,案件一覧/Project list,KM0040010
KM0050,案件進捗/Project progress,KM0050010,Web,梅,1,A,案件進捗/Project progress,KM0050010
KM0060,案件予算積上バッチ処理/Project budget load batch process,KM0060B001,Batch,梅,1,A,,
KR0080,役務実績登録/Service actual achievement register,KR0080010,Web,梅,1,A,役務実績登録/Service actual achievement register,KR0080010
